078130,국일제지,6390,,,,,,,,,,,,,,,,,,19.3,72.2,10.7,8.8,-2.4,-38.8,97.6,17.8,178.0,-87.5,,,-0.84,-76.86,-3.98,3.14,-0.6,,-0.38,-32.04,-2.05,1.7,-0.31,,,1001,839,487,440,404,,,-5,-383,-23,-3,47.7,85.7,71.0,0.2,0.3,0.2,-27,-273,-105,24,30,16,51,302,121,61,-18,-51,-40,-20,-8,-29,54,43,34,41,22,-8,19,-16,11224725.433333334,0.63,5.97,10.17,48.78,-126348,201395,275056,-2156124,22520,-1353,-60497,-519076,142244,-249215,-315495,2470296,6.04,0.09,-0.2,1.92,코스닥 제조,FICS  종이 및 목재,자회사 국일그래핀의 그래핀 품질 향상,"동사는 각종 지류의 제조, 가공 및 판매업, 도, 소매 및 수출입업을 영위할 목적으로 1978년 8월 21일에 설립되었으며, 2004년 10월 22일에 코스닥시장 상장을 승인받아 주권이 상장됨. 2018년 설립된 그래핀 및 소재 연구 개발업체인 국일그래핀을 연결대상 종속회사로 보유함. 국일그래핀은 대면적 그래핀 박막 제조설비를 통한 고품질의 박막 그래핀 양산화 및 상용화를 추진 중임.","2020년 9월 전년동기 대비 연결기준 매출액은 29.2% 증가, 영업이익은 74.2% 감소, 당기순손실은 91.6% 감소. 전년 동기 대비 매출은 증가하였으나 판관비 부분 지출이 큰 폭으로 증가하면서 영업이익이 감소함. 자회사 국일그래핀이 진행하고 있는 그래핀 양산화 제품 표준화 및 품질 안정화 단계에서 그래핀의 품질을 한 단계 향상했으며, 이번 성과를 바탕으로 고품질로 향상된 그래핀 시제품을 올 연말 목표로 준비하고 있음."
204020,그리티,3515,고가,고가,2850,2461,1877,50,57,63,,,59.45,33.58,35.35,,1.0,1.08,2.5,0.3,3.2,-5.2,19.1,3.0,-26.3,-63.8,-20.7,117.5,-35.1,,,1.31,2.43,7.9,15.18,7.49,,0.93,1.66,5.69,11.18,5.47,,,1235,1231,1193,1258,1056,,,10,18,51,35,,,,6.9,5.0,29.3,-10,-78,59,46,47,59,56,125,0,33,-17,54,47,116,-235,-79,-91,176,12,11,3,1,8,-4,315208.9,3.84,9.5,11.59,17.36,-85573,-292173,-391514,-589235,0,0,9838,9838,85711,35243,124692,427810,3.5,1.0,0.55,2.12,코스닥 제조,FICS  섬유 및 의복,"매출 성장, 영업이익 흑자
","동사는 언더웨어, 애슬레저 및 스포츠웨어 등 다양한 패션 제품을 기획, 제조, 판매하고 있으며, 화장품, 온라인 플랫폼 사업으로 영역을 확대하고 있음. 원더브라, 플레이텍스 등 글로벌 브랜드의 국내 및 중국 판매권을 확보하고 있으며, 크로커다일, 다니엘에스떼, 앤클라인 등의 언더웨어 라이선스를 운영중에 있음. 스웨덴 대표 브랜드 아쿠아 리모네와 미란다 커가 만든 유기농 화장품 코라오가닉스를 국내에 성공적으로 론칭함.","2020년 9월 전년동기 대비 연결기준 매출액은 4.1% 증가, 영업이익은 36.8% 증가, 당기순이익은 21.7% 증가. 2019년 10월 세계 최대 뷰티 편집숍 '세포라' 한국 1호점에 입점하는 성과를 거둠. 또한 면세점 진출 등 다양한 유통채널 확장을 검토 중에 있음. 독점계약을 통해 유기농 브랜드 ‘코라오가닉스’를 론칭함. 롯데/신세계 백화점에 입점, 온/오프라인 유통채널을 확대하고 있어 지속적인 성장 기대됨."
286750,나노브릭,19600,,,,,,,,,,,,,,,,,,11.3,8.2,20.2,19.3,,,,,,,,,-0.65,-9.96,76.09,-212.48,,,-0.39,-3.66,4.72,-17.49,,,,87,78,72,60,50,,,-1,-8,9,-43,,1.6,775.3,0.4,,,35,-18,-13,11,-4,0,-25,14,13,20,-14,-4,24,-50,-1,-16,54,22,37,9,18,28,-9,17,7911.333333333333,0.0,3.43,1.82,7.4,0,1561,-7073,-3480,0,0,2479,1044,0,-294,2006,-2647,1.14,-0.0,0.03,-0.06,코스닥 제조,FICS  화학,독보적 기술력으로 매출 성장,"동사는 2007년 5월 설립되었으며, 신소재 개발/생산 기반인 액티브 나노플랫폼을 토대로 보안사업 및 기능성 신소재 사업을 추진. 현재 위조방지/정품인증 보안사업, 바이오/화장품 소재사업, 기능성 디스플레이 소재사업을 추진하고 있음. '바이오/화장품 소재' 및 '기능성 디스플레이 소재' 사업부문은 해당 산업분야의 글로벌 선도기업과 함께 동사의 신소재를 적용함.","2020년 9월 전년동기 대비 별도기준 매출액은 76.3% 증가, 영업손실은 87.6% 감소, 당기순손실은 53.7% 감소. 동사는 세계에서 최초로 양산에 성공한 독보적인 자기색가변(MTX) 기술을 기반으로브랜드보호 및 첨단보안시장을 위한 보안시장(Security Market)에 진입. 나노플랫폼을 구성하는 3개의 핵심공정기술과 6개의 핵심구동기술은 수많은 공정 노하우 및 100 여건의 국내외 특허등록으로 보호받음."
151910,나노스,7580,,,,,,,,,,,,,,,,,,8.3,-13.9,70.8,-9.8,-56.4,,,,,,,,-4.74,-49.23,-42.52,-65.07,,,-2.14,-19.85,-16.54,-24.48,29.9,,,570,526,611,358,397,,,-18,-163,-133,295,35.7,68.8,90.2,0.3,,,5,-120,-216,64,-108,7,59,12,223,62,-79,-145,-19,-154,-64,41,172,78,118,36,96,81,-59,-132,680671.2,-0.92,-2.19,5.72,-4.65,4265,21804,87092,333194,-262,6079,9509,-128614,-4226,-11703,-62586,-477856,0.19,-0.01,0.02,-0.28,코스닥 IT H/W,FICS  휴대폰 및 관련부품,"매출증가, 규모의 경제 순손실 개선","동사는 2004년 12월 2일 삼성전기㈜ VCR헤드 부문을 분사해 종업원 지주회사로 설립된 전자제품 설계 제조 회사임. 동사는 휴대폰 카메라모듈 핵심부품인 광학필터, 홀센서 제조 및 판매를 주요사업으로 영위하고 있으며, 주요 제품으로는 광할필터 및 홀센서 등이 있음. 주요 수요처는 휴대폰 카메라모듈사로서, 국내Major업체인 삼성전자, 삼성전기, 파워로직스, 엠씨넥스, 캠시스, 나무가등에 납품되고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 23.1% 증가, 영업손실은 96% 감소, 당기순손실은 95.2% 감소. 휴대폰 회사들의 수요가 늘어나 매출액이 크게 증가하였으며 규모의 경제 효과로 영업손실, 순손실이 개선됨.  국내 경쟁사 대비 단독으로 ""IR Filter Ass`y 개발 Line"" 운영 및 베트남법인을 설비하여 운영하므로,""Real Time""으로 고객사 개발 SPL 대응에 있어 경쟁력을 갖춤."
094860,네오리진,2090,,,,,,,,,,,,,,,,,,-15.9,24.3,-2.2,-13.1,-14.2,,,,-79.2,,,,-17.65,-24.12,-28.72,1.26,5.92,,-14.12,-18.96,-23.36,1.0,4.35,,,95,113,91,93,107,,,-18,-27,-38,7,,,,,3.2,,-18,26,21,-2,16,2,16,-10,-19,-9,17,0,-26,-8,-12,-1,18,-3,8,44,17,-36,27,-16,232937.7,-0.24,-2.79,-5.0,-10.87,7706,-1368,-63602,7827,0,0,0,0,-7508,1487,56224,-3096,1.9,-0.0,0.05,-0.0,코스닥 IT S/W & SVC,FICS  일반 소프트웨어,"원가율,판관비 악화로 수익 적자 전환","동사는 2007년 2월 설립돼 같은 해 4월 코스닥 시장에 주식을 상장함. 유/무선 보안솔루션(TMS, AIRTMS등) 사업과 화장품 사업을 주요사업으로 영위하고 있음. 동사는 시큐리티존, 네오플랜트 등 2개의 비장사를 관계 및 계열회사로 보유중임. 기존 인터넷 및 스마트폰 이외에 융합보안과 IoT 시대의 개막에 따른 정보보안의 중요성이 한층 더 커지며 전세계 정보보안시장 규모 역시 증가할 것으로 기대하고 있음.","2020년 9월 전년동기 대비 별도기준 매출액은 1.5% 증가, 영업이익 적자전환, 당기순이익 적자전환. 매출액의 증가에도 불구하고 원재료비, 판관비 등의 증가로 영업이익 및 당기순이익이 적자로 전환되었음. 연구개발비용이 매출액의 15%에 달함. 일본 시장에서 정책적으로 2020년까지 PCI DSS의 도입이 의무화됨에 동사는 동사의 일본 총판사 및 기타 일본의 파트너들과 WIPS에 대한 서비스 모델 비즈니스를 추진 중임."
095660,네오위즈,24450,적정저가,저가,23333,27901,38230,36729,41320,45911,32400,,,,,,,,,13.8,18.1,23.8,-8.9,0.5,85.3,44.4,107.5,-53.7,49.7,14.4,16.7741935483871,16.95,7.78,11.42,-0.57,3.85,11.66,14.17,7.22,9.99,-0.69,2.85,3248,3024,2896,2545,2155,1740,1910,603,650,602,242,320,103,,,,708.8,296.8,590.8,528,-17,680,635,363,237,107,380,-443,764,370,386,136,-409,-165,-34,-26,7,1717,859,895,858,-36,259,214731.03333333333,2.3,0.41,4.49,9.64,-44786,-65269,-127237,-95369,-6241,-21886,-19694,-11217,51459,93680,82790,38031,15.12,0.4,0.25,0.2,코스닥 IT S/W & SVC,FICS  게임 소프트웨어,신규 게임 매출성과 반영 실적 개선,"동사와 종속회사는 온라인, 모바일 게임 개발과 퍼블리싱(유통), 게임 포털 '피망' 운영 등을 주요 사업으로 함. 유료 아이템 판매, 광고, 서비스 대행 등을 통해 수익을 창출함. 게임 포털 '피망', MMORPG '블레스언리쉬드' 등이 동사 주요 서비스임. 8월 출시한 방치형 게임 '기타소녀'는 애플 투데이에 피처드를 받음. 일본 게임온은 9월 MMORPG '로스트아크'를 출시하여 2주만에 일본 온라인 게임 1위를 기록함.","2020년 9월 전년동기 대비 연결기준 매출액은 16.9% 증가, 영업이익은 111.2% 증가, 당기순이익은 91.8% 증가. 3분기에는 투자를 통해 연결 편입된 슈퍼플렉스의 RPG '데스나이트키우기' 성과가 매출에 반영되어 매출액이 증가함. 부동산 리스의 감소로 이익성이 큰 폭으로 개선됨.  '드루와던전'의 일본 진출, 'AVA'의 대만 출시 등 모바일과 PC게임들의 시장 확장도 진행되고 있음."
085910,네오티스,4415,고가,고가,2549,2159,1587,6,7,8,,,1373.32,192.99,85.92,,6.35,6.58,5.88,-10.5,-6.2,4.0,8.2,12.4,11.5,-28.5,43.7,29.1,26.0,,,0.45,3.13,6.83,-14.48,-2.77,,0.39,1.68,3.79,-8.74,-1.89,,,380,424,452,435,402,,,2,14,30,-16,21.7,28.5,18.0,2.6,4.4,6.8,-4,-39,43,57,51,78,61,90,35,79,32,52,-98,-51,-28,132,26,17,220,115,108,105,7,41,128534.63333333333,1.15,1.85,9.55,10.93,-15543,-39476,-91228,113203,0,-2418,-2418,-383218,12763,41445,74699,199015,11.54,0.42,0.52,1.49,코스닥 제조,FICS  자동차부품,매출 부진에도 성장세 유지,"동사는 PCB의 가공에 사용되는 초정밀 공구인 마이크로 비트와 자동차에 사용되는 모터용 샤프트의 생산 및 판매사업을 영위하고 있음. 최종 전방 산업이 반도체, 휴대폰, LCD 등 전자, 전기 제품의 제조업체로 수출 비중이 높은 관계로 환율, 원자재 가격, 수출 시장 환경 등 해외의 경기변동에 따라 탄력적으로 반응하는 산업적 특성을 가지고 있음. 연결대상 종속회사는 네오디에스 1개사이며, 이외 7개의 계열회사가 존재함.","2020년 9월 전년동기 대비 연결기준 매출액은 10.6% 감소, 영업이익은 35.7% 증가, 당기순이익은 24.2% 감소. 매출 및 고정비는 동반 감소세를 보이고 있으며, 영업이익은 성장세를 유지함. 공정 자동화, 신설비 개발 등을 통해 제품 경쟁력을 갖추게 됨. Japan Nidec & MITUSBA社, 및 German Bosch & Brose社, 국내업체인 계양전기 등에 매출을 꾸준히 확대함."
007390,네이처셀,10250,,,,,,,,,,,,,,,,,,-27.5,-13.6,-1.8,1.6,-12.3,,43.5,,,,,,-26.1,1.44,5.41,-1.29,-14.71,,-21.1,1.24,4.28,-0.9,-9.69,,,167,231,267,272,268,,,-189,9,22,-47,,,,,8.3,7.8,-20,-45,16,-49,32,22,-28,76,6,-54,4,37,155,-307,16,103,366,4,415,212,149,203,64,58,719965.4,-3.3,3.02,2.81,24.24,-47065,-93623,-9948,-463812,15029,9308,-11889,-57558,14574,66132,-6863,457144,5.73,0.11,0.07,0.84,코스닥 제조,FICS  음료,"매출 감소, 수익성 악화","1971년 설립되어 1992년 코스닥시장에 상장하였으며, 2019년 5월 2일부터 기초 의약물질 및 생물학적제제 제조업으로 주요업종을 변경함 동사는 줄기세포 및 면역세포의 연구, 개발, 해외임상진행 등을 주요사업으로 진행하며 첨단 바이오기업으로 자리잡음.  동사의 사업부문은 줄기세포 사업부문, 식품사업부문, 그리고 마스크, 소독제, 물티슈 등의 위생용품 사업부문 등 3개 부문으로 구성됨. ","2020년 9월 전년동기 대비 별도기준 매출액은 32.1% 감소, 영업손실은 578.8% 증가, 당기순손실은 727.7% 증가. 줄기세포 분야는 지난 8월 시행된 첨단재생바이오법에 따라 시장 환경이 급속도로 변화될 것으로 예상됨. 양한 시장분석 보고서에서 향후 매우 급속한 시장 성장을 공통적으로 전망함.  동사 매출은 전년 동기 대비 감소하였으나, 판관비와 인건비 등의 영업비용은 반대로 상승하며 영업손실 폭이 큰폭으로 확대되었음. "
031390,녹십자셀,43150,고가,고가,6521,5735,4529,272,306,340,,,62.67,10.95,8.5,,0.2,0.21,0.2,7.7,28.0,51.5,-31.3,-4.4,-78.4,50.8,18.4,313.1,-58.9,,,2.14,14.52,24.18,1.64,-0.24,,1.23,7.92,11.32,0.83,-0.18,,,408,379,296,195,285,,,20,110,139,-1,18.8,28.0,22.9,0.9,4.1,3.6,-279,-268,-153,-12,79,54,266,347,208,82,140,48,-78,-102,48,54,-35,-100,74,20,17,53,3,12,88158.8,-0.46,5.63,3.48,3.73,-5971,2323,14686,-4533,1999,215,-3312,-20811,3832,-1625,-9716,23558,6.73,-0.02,-0.12,0.19,코스닥 제조,FICS  바이오,이뮨셀-LC 상용화 성공한 바이오기업,"동사는 1992년 IT 회사로 설립된 후, 2005년 비상장회사인 바이오메디칼홀딩스의 BT사업 영업권을 양수하여 현재는 BT 사업만을 영위함. 2013년 사명을 이노셀에서 녹십자셀로 변경하고, 항암면역세포치료제, 면역세포은행, 제대혈은행 사업을 영위하고 있음. 연결대상 종속회사로는 일본의 세포치료제 기업인 GC림포텍과 당기중 신설된 미국소재의 세포치료제 기업인 Novacel 2개사가 있음. ","2020년 9월 전년동기 대비 연결기준 매출액은 4.6% 증가, 영업이익은 83.8% 감소, 당기순이익은 79.1% 감소. 자기유래 면역세포 치료제 이뮨셀-LC는 간암에 대해 품목허가를 받았으며, 뇌종양, 췌장암 등 다양한 암종에 대한 적응증 확대를 연구중임. 세포치료제 매출이 감소하였으나 위탁용역매출 등이 늘어 전기 대비 매출 증가함. 당기중 미국 진출을 위하여 현지법인 노바셀을 설립하였음."
054050,농우바이오,12750,고가,고가,12880,11811,10081,1889,2125,2362,,,34.11,45.9,17.95,,1.91,1.69,3.15,7.2,16.6,-0.4,1.3,6.5,6.7,-24.2,-47.9,-26.1,7.5,,,4.03,3.05,14.28,5.45,-4.39,,3.2,2.52,11.37,4.0,-3.45,,,1300,1213,1040,1045,1031,,,94,70,287,-75,2.1,1.9,,4.3,4.7,8.1,-13,-251,151,118,116,248,131,367,97,60,3,268,9,-121,9,-24,82,-188,210,173,210,37,-38,85,113952.23333333334,0.0,0.39,1.59,0.0,-19481,-5059,-8177,-109617,-348,-38060,-36674,-43497,19769,53449,51533,168450,2.62,0.32,0.33,1.04,,FICS  바이오,국내 1위 종자 기업,"동사는 1990년 6월 종자 육종 및 육성연구에 대한 제반사업 등을 영위할 목적으로 설립되어 수원시에 본사를 두고 경기도 여주군 등에 육종연구소와 지점을 설치/운영하고 있음. 주요 매출원은 고추, 수박, 무, 배추 등 각종 종자매출이며, 원예 및 수도용 상토사업도 영위중. 동사 추정자료에 의하면 팜한농, 사카다, 다나, 더기반, 코레곤 6개사가 전체 종자시장의 70%를 점유하고 있으며 동사의 국내 시장점유율이 가장 높음.","2020년 9월 전년동기 대비 연결기준 매출액은 9.6% 증가, 영업이익은 121.3% 증가, 당기순이익은 30.7% 증가. 전년동기 대비 상토매출이 증가하여 전체 외형 확대됨. 매출 증가에 따른 고정비 부담 완화로 영업이익 및 당기순이익은 전년동기 대비 개선됨.  고기능성 작물 개발, 유전체 사업 및 DNA chip 개발 등을 추진 중. 재래종에서 교잡종으로 전환되는 중국과 인도 중심으로 매출 증가 예상."
012340,뉴인텍,3780,고가,고가,734,636,488,15,17,19,,,,,,,,,,5.9,8.7,-0.4,5.0,-4.4,165.7,,,,,,,1.46,-5.33,-27.13,-21.12,-53.17,,0.78,-2.39,-9.13,-8.08,-20.1,,,576,544,501,503,479,,,4,-11,-39,-97,26.9,11.5,92.9,2.0,0.3,,-40,-24,-13,36,34,-6,76,58,7,15,12,6,-65,-29,-23,-3,78,14,20,73,11,-53,61,-3,537436.9333333333,0.0,-0.13,0.67,-9.57,-20075,-51318,-38263,-140786,0,5000,5000,5000,20009,47016,19269,81136,0.64,0.17,0.28,0.42,코스닥 IT H/W,FICS  전기장비,매출 증가와 흑자전환,"동사는 전자축전기 생산 및 판매를 주사업목적으로 1977년 6월 법인설립 하였으며 1997년 2월 발행주식을 한국거래소가 개설하는 코스닥증권시장에 상장함. 증착필름(콘덴서의 원재료) 및 기기용콘덴서(냉장고, 세탁기, 에어컨등 백색가전용 부품)와 신재생에너지용 콘덴서(친환경자동차, 태양광발선소용)등을 생산, 판매하고 있음. 콘덴서 산업은 사람들의 삶과 연관이 있어 경기변동에 큰 영향을 받지 않음. ","2020년 9월 전년동기 대비 연결기준 매출액은 3.4% 증가, 영업이익은 15.9% 감소, 당기순이익 흑자전환. 금속증착필름원재료의 가격 상승으로 매출원가가 상승하였으나 판관비의 감소로 영업이익은 소폭 감소에 그침. 친환경차의 판매는 지속적으로 증가하고 있으며, 이에 동사의 신규사업인 친환경 자동차용 부품 판매도 늘어날 전망임.  태양광산업 발전과 더불어 태양광 인버터용 캐패시터 매출도 확대될 것으로 기대됨."
078140,대봉엘에스,11550,고가,고가,8837,8515,7960,2650,2981,3313,,,9.46,9.68,8.91,,0.45,0.73,0.79,9.7,-3.2,9.4,-7.6,21.1,10.5,-7.2,-13.3,-18.4,30.9,,,6.31,7.37,8.65,10.8,14.2,,5.87,6.6,7.89,9.96,12.56,,,763,695,718,657,710,,,58,57,62,84,,,,59.2,102.7,698.0,87,-38,45,95,83,82,8,120,37,157,60,88,-555,-106,-108,382,70,-7,100,117,93,-17,25,-28,53592.0,0.43,12.14,14.36,18.58,-8912,-85595,-105844,-184164,3000,49373,49373,49373,6144,31649,51523,83905,2.0,0.27,0.39,0.75,코스닥 제조,FICS  제약,시장 수요 증가에 따른 매출 성장,"동사는 1986년 설립 이래 쌓아온 아미노산 제조관련 핵심기술을 바탕으로 원가 및 품질경쟁력을 갖춘 업체로 원료의약품, 화장품소재, 식품첨가물 원료등을 제조 공급하고 있음. 원료의약품분야로 호흡기, 고혈압, 소화기, 고지혈증 치료제 및 아미노산 유도체를 취급하고 있으며 특히 고혈압 치료제, 호흡기 치료제 분야에 강점을 가짐. 천연화장품 COSMOS 인증을 37개 품목 완료, RSPO 정식인증 제품 유통 라이선스도 획득하였음.","2020년 9월 전년동기 대비 연결기준 매출액은 15.8% 증가, 영업이익은 46.5% 증가, 당기순이익은 19.9% 증가. 매출액이 전년동기대비 15.8% 증가하였는데 이는 코로나 및 미세먼지 등으로 친환경 국산 천연소재와 호흡기 치료제등의 수요가 증가하였기 때문으로 보임.  동사는 수출 허가와 인증을 진행하고 있음. 대만에 에스카보시스테인, 엔-아세틸-엘-시스테인(N-Acetyl-L-Cysteine)의 수출 허가를 받았음."
369370,대신밸런스제9호스팩,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,-70,,,85,,,15,,,15,,,4006.7,0.0,0.24,1.19,3.15,-1,9,2248,-10064,1,-9,-2009,-10864,0,0,-239,-196,0.11,0.0,-0.01,-0.01,코스닥 금융,FICS  창업투자 및 종금,,관련 데이터가 없습니다.,관련 데이터가 없습니다.
290380,대유,14700,고가,고가,6900,6850,6761,3392,3816,4240,,,,46.07,32.88,,,2.17,1.22,13.3,3.2,5.0,3.9,7.0,-13.7,-24.3,2.5,34.1,-2.5,,,7.71,7.91,13.43,20.14,17.56,,5.97,7.0,11.62,15.19,12.17,,,336,297,287,274,263,,,50,49,61,41,,,,9.2,303.7,,-2,26,42,45,49,60,47,23,18,61,60,43,175,-134,-217,147,-24,258,451,69,166,382,-97,83,98723.56666666667,0.68,1.73,1.38,5.0,4691,12791,35912,91368,-17,-53,-153,5771,-3977,-9750,-32633,-97193,2.64,-0.09,-0.25,-1.03,코스닥 제조,FICS  화학,국내 친환경 유기농업자재 1위,"1977년 4월 설립된 동사는 비료 및 농약 제조 판매를 기반으로 의약외품 제조, 수입 및 판매업을 주요사업으로 영위하고 있음. 오랜 업력을 바탕으로 전국의 시판상과 단위 농협과의 영업 인프라를 구축하고, 높은 인지도를 통해 경쟁사 대비 높은 이익률을 시현하고 있음. 배 비대용 도포제 외 15종의 특허청 신발명 특허를 보유하고 있으며, 특수한 복합비료 제조 및 사용방법 특허 등으로 기존 업체 대비 가격 경쟁력을 확보함.","2020년 9월 전년동기 대비 별도기준 매출액은 12.8% 증가, 영업이익은 3.9% 감소, 당기순이익은 1.6% 감소. 40년간 구축한 인프라를 바탕으로 제 4종 복합 엽면시비용 비료 등에서 높은 시장 점유율을 유지하고 영업망을 활용해 향후 농약 등 신사업을 확대중. 동사는 불모지나 다름없는 농업분야에 엽면살포용 수용제 비료를 국내 최초로 개발하여 80년대 고사 상태였던 속리산의 천연기념물 정이품송을 회생시키고 과학영농에 도움."
290120,대유에이피,7360,고가,고가,5216,5656,6537,5058,5691,6323,,,37.76,27.28,27.06,,2.68,2.81,3.49,9.1,-18.8,-6.1,280.5,,39.8,-2.9,29.0,342.5,,,,11.93,18.13,24.53,30.78,,,3.83,7.59,10.52,8.98,,,,1718,1575,1940,2066,543,,,58,80,80,15,1.5,11.7,,6.4,11.0,14.5,1,-187,135,164,115,118,163,302,-17,210,-48,158,-316,-355,-60,233,332,39,203,78,148,125,-71,137,37969.13333333333,-0.14,3.23,5.14,5.29,7483,-13700,-16938,16993,685,3496,5818,5036,-8148,9714,10957,-20894,1.52,0.11,0.12,-0.19,코스닥 제조,FICS  자동차부품,자동차 스티어링휠 전문 업체,"동사는 2001년 자동차 스티어링휠 사업을 시작하였으며, 2016년 (주)대유플러스의 자동차 스티어링휠 사업부를 물적분할하여 설립됨. 동사는 동사를 포함하여 51개의 계열회사를 보유하고 있으며, 상장사 4개사, 비상장사 47개사임. 스티어링휠은 안전성와 직결된 부분으로, 스티어링휠제품을 납품할 수 있는 업체가 극소수일 정도로 진입장벽이 매우 높은 산업이며 동사와 계약하고 있는 완성차 업체는 현대자동차. 기아자동차, 한국GM임. ","2020년 9월 전년동기 대비 연결기준 매출액은 0.3% 감소, 영업이익은 51.4% 증가, 당기순이익은 196% 증가. 높은 품질과 가격경쟁력을 확보하여 신차 수주를 위해 힘쓰는 한편, 신기술 및 신공법에 대한 투자를 통하여 급격한 환경의 변화를 도약의 계기로 삼고자 노력하고 있음. 사내 생산라인의 운용과 더불어 국내외의 다수 업체에서 외주생산을 병행함으로써 제품의 품질 향상과 생산성 극대화를 꾀하고 있음."
003310,대주산업,2305,고가,고가,1456,1412,1334,522,587,652,,,35.41,58.75,63.15,,1.6,2.13,2.07,1.0,0.3,-1.7,0.5,0.8,65.4,-19.5,-6.2,10.9,17.5,,,6.59,3.51,3.31,5.47,4.01,,3.92,2.05,1.93,3.34,2.47,,,852,843,841,855,851,,,35,18,17,19,17.4,27.2,37.9,10.1,4.4,6.1,62,57,-95,56,43,34,-6,-14,128,43,58,-18,-11,-2,-60,0,-54,45,35,3,3,32,1,-33,1730233.3666666667,-1.28,-1.5,7.46,-2.54,-73538,-295592,-867488,-609750,-15,50,49,-25842,52003,274260,847744,601830,2.93,0.52,2.3,1.7,코스닥 제조,FICS  식료품,비용 절감으로 수익성 개선,동사는 배합사료의 제조 및 판매 등 의 목적으로 1962년 설립되었으며 1992년 코스닥시장에 상장함.  60여년간 배합사료 제조업에 전념해온 당사는 오랜 노하우로 축적된 제조기술을 바탕으로 우수한 사료 제품을 생산하는 배합사료 전문업체임.  배합사료 시장의 대형화 . 집단화된 축산 농가들로 인하여 사료회사들의 경쟁이 활발하게 이루어지고 있으며 이에 대응하기 위해 고객밀착서비스와 프리미엄 제품으로 소비자의 만족에 힘씀. ,"2020년 9월 전년동기 대비 연결기준 매출액은 1.9% 증가, 영업이익은 160% 증가, 당기순이익은 380.5% 증가. 사료산업은 원료 공급국가들의 폭염과 가뭄 등 이상 기온으로 수확량 감소에 따른 원재료 가격의 불안정과 대체연료 개발이 급격히 증가하면서 사업환경이 급변하고 있음.  매출은 전년동기대비 소폭감소하였으나 영업비용을 절감하며 영업이익은 크게 상승하였음. 금융수익이 증가한 반면 금융비용은 감소하며 순이익 대폭 상승."
060900,대한그린파워,2625,,,,,,,,,,,,,,,,,,-68.3,-47.0,-7.8,-3.1,127.8,,,,,,,,-76.61,-55.07,-88.48,-61.44,-19.07,,-33.94,-23.14,-39.27,-29.1,-11.22,,,50,157,296,321,332,,,-208,-100,-125,-24,71.9,78.0,109.3,,,,25,-128,-178,-52,-62,-56,-77,66,122,-154,-75,-19,-241,-159,-65,440,233,35,62,17,18,45,0,-34,9234865.666666666,5.42,3.75,2.54,87.5,-1048598,-773801,760875,-1143082,0,0,-23468,-2893,1050384,781110,-619868,2103167,1.58,0.5,0.21,1.39,코스닥 제조,FICS  에너지 시설 및 서비스,모회사의 자금 지원 ,"동사는 1997년 2월 28일에 설립되었으며, 2002년 9월 17일 코스닥시장에 주식을 상장하였고, 동사를 제외한 2개의 계열회사를 두고있음. 동사는 동ㆍ식물성 유지로 구성된 부산물/폐기물 폐유, 바이오디젤 부산물 등을 재처리하여 바이오중유 및 바이오디젤 원료로 제조하여 이를 판매하는 사업을 영위하고 있음. 동사는 신재생에너지 중 풍력을 이용하여 전기를 생산, 판매하는 사업을 영위하고 있는 발전 자회사를 두고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 82.1% 감소, 영업손실은 6.1% 감소, 당기순손실은 11.8% 감소. 모회사의 전폭적인 자금 지원으로 현금 유동성을 확보하고 재무구조 개선되었으며, 풍력 및 태양광 기자재 공급이 매출에 반영되면서 영업손실이 감소하고 있음. 동사가 개발한 SYN-TG공법을 활용하면 바이오선박유, 바이오디젤 등 동일 원료로 수익성에 따른 다양한 제품 포트폴리오 구성이 가능하다는 경쟁력이 있음."
