017180,명문제약,5610,,,,,,,,,,,,,,,,,,,-6.8,-14.4,1.3,5.3,-1.4,,,,-33.9,-25.7,,,-33.77,-24.55,1.05,8.27,8.75,,-10.94,-8.21,0.14,3.57,3.08,,,1279,1493,1475,1401,1422,,,-276,-204,10,78,67,93.0,93.9,135.8,1.0,,,4,-89,-228,18,-252,-119,13,-163,110,-22,-167,-29,-1,-7,-190,23,213,219,45,46,6,-1,40,-1,441916.0,0.9,-2.09,-0.18,5.65,9478,87343,102601,-118436,-93,-95599,979,508,-16242,47905,-74575,-49172,0.66,0.13,-0.22,-0.15,코스피 의약품,FICS  제약,매출 감소에 따른 적자폭 확대,"동사는 1983년에 설립되어 의약품 제조 및 판매를 주 목적사업으로 하고 있으며 유가증권시장에 2008년 7월 상장됨. 국내 최초 경피흡수제형인 패취제인 '키미테'를 국내 시장에 소개해 멀미약으로 대중적 인지도를 높였고 인구고령화에 발맞춘 고혈압, 당뇨 등의 제품들을 출시함. 2009년 2월 23일자로 주식회사 딤플로부터 경기도 이천시에 9홀 규모의 대중 골프장을 인수하여 영업을 시작함.","2020년 12월 전년동기 대비 연결기준 매출액은 14.4% 감소, 영업손실은 102.6% 증가, 당기순손실은 35.5% 증가. 원가율 하락과 판관비 절감 노력에도 불구하고 매출 감소의 영향으로 적자폭이 확대됨. 동사는 포장 시설, 품질관리 및 연구개발 등을 미래성장 동력으로 선정하여 투자를 결정하였음. 내용고형제(정제)시설을 cGMP 수준으로 신축하여 향후 미국 등 글로벌 시장에 진출할 예정임."
204210,모두투어리츠,5090,고가,고가,4637,4117,3310,331,372,413,,,,,,,,,,,12.9,-13.6,58.6,14.1,-10.6,,,,,,,,2.72,6.36,2.16,1.43,2.46,,1.1,2.88,1.13,0.72,1.17,,,66,76,48,42,47,,,12,27,9,6,9,140.1,137.6,137.4,2.1,1.7,2.8,9,26,30,12,44,51,4,18,21,8,19,76,0,-5,-341,0,-15,239,35,27,28,8,0,-26,171564.4,-0.39,6.26,17.28,33.95,-2423,-35112,57963,-44247,-5974,26590,-8104,24658,8601,13213,520,70649,1.38,-0.01,0.15,0.91,코스피 서비스업,FICS  부동산,,관련 데이터가 없습니다.,관련 데이터가 없습니다.
001270,부국증권,25000,저가,저가,60400,64806,73502,41957,47201,52446,12.83,,,17.89,39.42,37.33,,5.63,5.76,5.35,,,,,,81.0,114.4,-3.5,-21.2,34.1,,,11.58,5.8,6.18,8.0,6.31,,3.92,1.88,2.0,2.67,2.1,,,2056,1167,1135,1319,1070,,,605,275,290,374,278,,,,,,,,,,,,,,,,-3313,826,643,69,-67,-97,5377,1019,-1067,4080,1947,168,2134,1778,-521,7108.966666666666,-0.79,-2.34,-0.79,-0.4,-1691,-2223,-5752,-19876,561,1077,3201,5288,1130,1526,2986,10766,1.09,0.02,0.03,0.11,코스피 증권,FICS  증권,전 사업부문 이익 개선,"1954년 설립되어 유가증권, 선물, 옵션의 매매 및 위탁매매, 금융상품의 판매 및 대출, 투자신탁 판매 등을 영위하는 중소형증권사. 오랜 업력을 바탕으로 한 전문화, 특성화를 통해서 브로커리지 중심의 수익구조에서 탈피하여 다변화된 구조로 지속적인 수익창출을 위한 노력 지속 중. 자산운용 전략 및 투자대상을 다변화함과 동시에 리스크관리 능력도 확보하고자 조직구조 및 운영체계를 재정비하고 있음. 연결자회사로 유리자산운용 등이 있음.","2020년 12월 전년대비 연결기준 영업이익 114.4% 증가, 당기순이익 120.3% 증가. 거래대금 증가로 인해 순익이 위탁매매에서 62.7억원(YoY+289.3%)를 기록하였고, 자기매매부문, 기타부문에서도 각각 244.3억원(YoY+56.7%), 210억원(+226.4%)을 달성하며 실적 견인함. 집합투자업무문에서도 순익 91.9억원(YoY+122.3%)을 기록하는 등 전 사업부문에서 개선된 실적 시현함."
006400,삼성SDI,653000,고가,고가,178515,172232,161376,75644,85099,94555,1.01,918947,,11.65,18.78,9.55,,0.16,0.42,0.46,23.6,11.9,10.3,44.3,22.0,146.7,45.3,-35.4,511.6,,7.55,6.566296883254094,4.54,2.94,6.05,5.98,2.02,4.91,3.05,2.05,4.25,4.2,1.36,138781,126630,112948,100974,91583,63466,52008,10135,8701,5747,3565,7012,6572,2194,16.1,16.8,18.2,9.0,9.7,5.6,886,3741,-7989,3926,16107,11853,3040,12366,19843,2696,19488,9231,-2349,-17784,-15351,-240,2406,2389,15513,15460,11563,54,3897,-3603,287117.6,2.19,6.18,6.01,2.19,-94450,-226087,-234400,299366,30287,95027,35972,-153053,61122,130483,193751,-144541,42.61,0.32,0.29,-0.16,"코스피 전기,전자",FICS  전자 장비 및 기기,외형 성장에 수익성 개선,"동사는 삼성그룹에 속한 계열회사임. 1970년 삼성-NEC 주식회사로 설립됨. 1999년 상호를 삼성SDI로 변경함. 동사 주요 사업은 에너지솔루션 부문과 전자재료 부문으로 분류됨. 에너지솔루션 부문은 중, 대형전지 등을 생산해 판매함. 전자재료 부문은 반도체 및 디스플레이 소재 등을 제조, 판매함. 2020년 기준 매출은 에너지솔루션 77%, 전자재료 23%로 구성됨.","2020년 12월 전년동기 대비 연결기준 매출액은 11.9% 증가, 영업이익은 45.3% 증가, 당기순이익은 61.2% 증가. 전기자동차 시장이 성장하고 IT 기기 수요가 증가하면서 동사 실적 역시 성장함. 동사는 신규 시장 탐색, 제품 선행개발, 지속적인 연구개발(R&D) 투자 등을 통해 성장세를 이어가고자 함. 원가 경쟁력 확보를 위한 활동도 지속하고 있음."
028050,삼성엔지니어링,22450,고가,저가,10976,13200,18206,22457,25264,28071,,20735,,,,,,,,,-4.1,5.6,16.2,-1.0,-21.0,22.0,-8.9,87.1,339.5,-33.1,18.59,16.76910587962426,16.75,24.61,6.6,-4.45,7.4,6.75,5.26,6.44,1.45,-0.98,0.17,68603,67101,67251,63680,54798,55362,70094,3280,2892,2448,2926,687,-454,258,,,,64.6,37.5,24.4,4856,5402,4816,873,3007,3464,-3983,-2395,-1353,6928,444,7841,-71,734,-1472,-1528,704,-4223,12981,7480,5895,5501,1585,2202,4106291.2666666666,4.91,6.15,18.78,25.77,-1194074,-1083096,-2585575,-6027552,194800,35130,244148,-979815,993107,987181,2390567,7118414,31.17,0.76,0.58,3.84,코스피 서비스업,FICS  건설,"준공 정산이익 반영, 아쉬운 실적","플랜트EPC 전문회사로 1970년 코리아엔지니어링으로 설립, 1978년 삼성그룹에 인수됐으며, 1991년 삼성엔지니어링으로 사명 변경. 사업부문은 정유, 가스, 석유화학, 업스트림 등 화공분야와 산업설비, 환경？수처리, 바이오 등 비화공분야로 구분, 타당성검토, 기본설계(FEED), 설계, 조달, 시공, 시운전, 운영(O&M) 사업 수행. 중동, 미주, 동남아, 아프리카, CIS 등 전세계 40여국에서의 프로젝트 수행경험이 있음.","2020년 12월 전년동기 대비 연결기준 매출액은 5.6% 증가, 영업이익은 8.9% 감소, 당기순이익은 16.3% 감소. 동사는 2020년 경영목표(10.5조원) 대비 91% 기록하며 9.6조원의 수주실적을 달성하였음. 화공 분야에서는 5.5조원, 비화공 분야는 4.1조원의 의 수주 실적을 보였음. 특히 화공에서는 멕시코 국영 PEMEX社의 정유 플랜트 (4.1조원), 말련 사라왁 메탄올 플랜트(1.1조원)을 수주하였음."
068290,삼성출판사,43550,저가,저가,44708,89163,277572,194061,218319,242577,209.06,,,3.76,20.53,305.0,,0.83,0.39,0.9,-6.6,-17.3,8.6,5.4,8.1,-3.3,,44.9,-69.9,-10.0,,,45.58,5.49,0.38,3.92,6.81,,19.95,3.05,0.24,3.25,5.97,,,1671,2020,1861,1766,1633,,,532,49,3,34,56,30.9,36.7,61.8,1.0,,1.1,124,310,-378,79,269,364,-45,-41,742,127,271,364,-14,77,-76,-77,-320,-322,138,101,74,37,27,-34,677400.5666666667,-0.11,-0.46,-2.13,4.19,2275,-4169,-5314,73527,-71,-2614,-3905,-24486,-2299,7047,9402,-48778,0.5,0.07,-0.12,-0.51,코스피 서비스업,FICS  레저용품,국내 유아동 출판분야 정상 기업,"동사는 유아동 출판물을 주축으로 하여 영어교재(유치원, 초등학원) 및 성인교양물, 휴게소사업, 임대사업을 통해 사업을 영위하고 있음. 온오프라인서점과 소셜쇼핑 등의 도서코너를 통해 판매되는 상품군이 주를 이룸. 동사는 현재 유/아동 단행본 시장에서 독보적인 위치를 점하고 있음. 주요 종속회사로는 문구, 패션디자인 제품 및 사무용품을 제조하여 국내, 국외 직영, 체인 유통망을 통해 소비자에게 판매하는 아트박스가 있음.","2020년 12월 전년동기 대비 연결기준 매출액은 17.3% 감소, 영업이익 적자전환, 당기순이익은 992.6% 증가. 자체적으로 개발하여 특허받은 최첨단 어학기 T-Box와 청크 학습법을 바탕으로 흥미와 학습 효율성을 극대화하여 영어 학습의 새로운 비전을 제시함. 빠른 성장을 하고 있는 스마트폰 및 태블릿PC의 컨텐츠 시장은 지속적인 개발과 신규기기 보급으로 새로운 형태로 조합된 컨텐츠들이 요구될 것이라고 예상됨."
000810,삼성화재,210000,저가,고가,307884,287022,252543,59007,66383,73759,1.95,267231,,49.55,56.2,45.78,,4.69,3.49,4.28,,,,,,146.0,20.6,-40.3,15.4,17.4,6.36,,4.94,4.83,8.78,9.16,8.15,1.09,0.85,0.78,1.38,1.46,1.31,203395,,200133,193474,187346,186684,186652,10225,,7550,6430,10679,10527,8580,,,,,,,,,,,,,,,,-7522,14839,9099,-477,-2842,-9875,-261,-4887,-5611,5609,13764,6838,-8155,6925,-6312,144471.03333333333,0.24,-4.11,-0.94,3.7,1365,60517,-4142,-179655,34457,-50831,-42973,-762,-36614,-10657,47593,187265,47.74,-0.1,0.08,0.47,코스피 보험,FICS  보험,장기보험 및 자동차보험 손해율 개선,"국내에서 가장 규모가 큰 삼성계열의 손해보험사로, 손해보험업과 제3보험업을 핵심사업으로 영위하고 있음. 540여개 지점과 2만여명의 전속 설계사 판매조직을 보유한 전국적인 판매망을 확보하고, 온라인 자동차보험 브랜드인 '애니카다이렉트'는 온라인 직판 채널 내 매출 규모 1위로 성장함. 국내사업을 기반으로 안정적인 사업을 영위하고 있으나 신성장 동력 창출을 위해 선진국시장 진입 기회를 모색하여 영국 로이즈 손보사의 지분을 인수함.","2020년 12월 전년동기 대비 연결기준 매출액은 5% 증가, 영업이익은 20.6% 증가, 당기순이익은 17.4% 증가.  전년동기 대비 3.76% 성장한 원수보험료를 거수하고, 장기보험 및 자동차보험 손해율 개선되면서 전년동기 대비 순이익 증가.  지급여력비율(RBC기준)은 300.92%로 업계 최고수준이며, 재무건전성에 대한 신용등급은 2020년 9월 S&P로부터 국내 민간기업 중 최고등급인 'AA-' 등급을 6년 연속 받았음."
003720,삼영화학,2895,고가,고가,1001,845,619,2,3,3,,,,,,,,,,,-0.5,5.9,8.0,2.6,-11.7,8.6,,,,,,,0.49,-4.49,-13.92,-31.2,-8.09,,1.07,-1.78,-7.17,-23.61,-6.57,,,1177,1111,1029,1004,1136,,,2,-20,-69,-215,-70,60.9,63.7,78.0,5.7,2.7,,2,52,-19,20,91,63,18,39,83,15,108,54,-2,-74,-86,15,-10,3,55,27,3,28,24,-29,1127271.9666666666,1.05,-3.98,3.95,-1.7,7040,-48032,665826,753883,-60,-2485,-8525,-8807,-6977,51239,-589705,-657106,2.35,-0.04,-1.72,-1.93,코스피 화학,FICS  용기 및 포장,수익성 개선되는 모습,"동사는 필름형 박막 콘덴서(전류안정화장치, 축전기) 소재인 캐파시타 필름을 국내에서 유일하게 생산하는 업체임. 주력제품인 캐파시타 필름이 국내시장의 약 80% 가량을 점유하고 있고, BOPP와 PVC는 국내 시장에서 3위권의 시장 점유율을 차지하고 있음. 이 외에도 WRAP, PE WRAP, 합성지 등을 생산하고 있음. 동사는 삼영중공업과 대련삼영화학(유)을 계열회사로 두고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 5.9% 증가, 영업이익 흑자전환, 당기순이익 흑자전환. 계속되는 경기침체, 공급과잉 등 비우호적인 사업환경속에서도 적극적인 내수판매 확대 전략과 원가율 개선 등으로 전년동기 대비 양호한 실적을 시현함. 세계적으로 신재생 에너지와 전기차 시장에서의 극초박막 시장의 확대가 예상되고 있는 바 향후 판매 비중을 높여 수익성을 개선하고자 노력중임."
010960,삼호개발,6360,저가,적정가,8741,8937,9300,5512,6200,6889,-0.3,,,23.5,20.92,18.49,,4.44,4.27,3.17,-11.3,-0.3,22.1,12.4,-3.2,13.6,-42.2,-3.5,0.9,9.1,,,9.26,11.65,12.09,13.77,11.82,,6.14,7.48,7.74,8.54,6.67,,,3634,3646,2987,2657,2745,,,186,216,208,215,161,,,,71.9,56.1,87.4,175,-62,225,29,128,203,-146,190,-22,129,-56,302,-27,105,-183,-31,-80,-59,279,208,240,71,-31,60,2065947.7666666666,0.95,-0.31,0.95,24.71,-2622,-53678,118516,394090,271,601,-3131,8371,1982,58679,-98549,-680731,4.84,0.18,-0.07,-2.73,코스피 건설업,FICS  건설,비용 증가에 따른 이익 감소,"동사는 전문건설업체로 설립 이후 고속도로 및 국도 등 도로공사, 지하철공사, 항만시설공사 등 국내외 주요 토목공사와 교량 시공에 참여해 왔음. 사업부문은 건설과 창업투자로 구성되어 있는데, 종속회사인 삼호개발과 삼호코넨은 건설부문에 참여하고 있고, 삼호그린인베스트는 창업투자 업무 중임. 삼호코넨의 주요 제품은 거더 부문이며 PSC 거더와 다중 장착이 가능한 HiPC 거더를 주요 제품으로 생산하여 교량 공사에 강점을 보유함","2020년 12월 전년동기 대비 연결기준 매출액은 0.3% 감소, 영업이익은 42.2% 감소, 당기순이익은 13.8% 감소. 동사의 매출은 토목공사의 건설부문, 창업투자부문, 골재의 제조, 판매 및 부동산임대수익, 건설기계임대수익 등의 기타부문으로 분류됨. 기존 계약금액 증가분을 포함해 신규 수주액이 전년 대비 증가하였으나 기존 수주 현장 및 신규현장의 공정 및 작업여건상 공사 원가의 증가 등으로  매출액은 전년 수준을 유지함."
001290,상상인증권,1485,고가,고가,1427,1234,944,32,36,40,,,,,,,,,,,,,,,,-14.7,,,,,,,1.54,-6.42,-8.32,-3.28,-2.97,,0.51,-1.65,-1.39,-0.62,-0.68,,,267,166,102,182,212,,,25,-81,-99,-46,-42,,,,,,,,,,,,,,,,-357,294,149,0,6,-41,357,-301,-283,46,46,47,0,-1,-175,395742.6,4.58,2.77,12.93,16.02,-84206,-148058,-323480,897525,129,691,54105,51013,84497,149138,393657,572853,1.66,0.13,0.41,0.59,코스피 증권,FICS  증권,IB부문 순익 증가로 흑자 전환,"1954년에 대유증권주식회사로 설립되었으며, 2019년 3월에 상상인으로 대주주 변경하였고, 이후 상호도 골든브릿지증권에서 상상인증권으로 변경. 유가증권의 위탁매매업무, 인수/주선 업무, 자기매매업무 및 이를 바탕으로 얻은 자금을 운용하여 수익을 창출함. 당기말 현재 주요주주는 상상인 42.06%, 제이원와이드 27.26% 이며, 종속기업은 오라이언전문투자형사모부동산투자신탁1호 1개가 있음.","2020년 12월 전년대비 연결기준 매출액 6.7% 증가, 영업이익 흑자전환, 당기순이익 흑자전환. IB부문에서 순익 122.1억원을 기록하며 작년대비 43.7% 증가하였고, 본사관리부문에서 적자폭을 줄이면서 당기순이익 흑자 전환함. 반면 홀세일 부문에서는 순익 9.9억원으로 전년대비 -24.5% 줄었고 리테일부분은 -18.6억원으로 적자폭이 더 늘어나며, 이익 개선폭을 늘리는데 기여하지 못하였음."
136490,선진,17250,저가,저가,25938,35696,61986,68210,76737,85263,43.74,,,2.84,5.56,6.63,,0.88,0.53,0.44,36.5,32.9,11.1,11.7,26.6,17.5,168.1,15.3,-36.4,29.3,,,24.25,6.72,5.61,20.98,16.79,,8.1,2.13,2.31,9.04,6.67,,,13481,10140,9124,8167,6453,,,836,214,179,534,315,113.0,115.5,133.5,6.3,6.6,2.1,-179,11,-1532,263,1224,519,442,1213,2051,212,1134,157,-253,-800,66,82,134,-608,982,932,487,50,445,-378,281683.0333333333,-1.15,0.0,-1.99,-14.39,22319,97958,225140,440918,-3006,-21143,-143876,-116219,-17308,-74019,-90805,-304518,15.11,-0.27,0.69,-0.25,코스피 음식료품,FICS  식료품,여러 사업부문의 고른 매출증가,"동사는 배합사료 제조 및 판매업, 축산물 가공 및 판매업 등을 영위할 목적으로 설립되었으며 2011년 1월에 동사와 선진지주로 인적분할. 배합사료 및 축산물 제조, 판매를 주사업으로 하고 있으며 매출액의 약 50% 정도를 차지하는 배합사료 부문은 2014년 군산공장의 신설로 인해 현재에는 일산 1,000M/T규모까지 성장. 시설의 현대화 및 양돈의 수직계열화를 통해 양질의 돼지고기를 생산.","2020년 12월 전년동기 대비 연결기준 매출액은 32.9% 증가, 영업이익은 168.1% 증가, 당기순이익은 291.2% 증가. 여러 사업부문의 매출이 큰 폭으로 증가하였고 이로 인해 영업이익 및 당기순이익 또한 큰 폭으로 개선됨. 육가공부문은 현재 버거킹, 에버랜드, CJ제일제당 등 주요 대형 거래처에 납품하고 있으며, 편의점에도 직접 판매 중. 냉장 간편식 출시 등으로 육가공부문의 성장은 유효함."
002420,세기상사,6160,,,,,,,,,,,,,,,,,,,-57.0,-56.6,-0.7,-8.0,3.0,,,,,,,,-7.13,-4.11,-1.47,0.4,-4.6,,-3.75,-2.24,-0.81,0.22,-2.57,,,22,51,52,56,55,,,-15,-9,-3,1,-11,61.1,57.0,49.1,,,,-2,-6,-4,-2,-6,2,0,0,6,-4,-12,-5,4,5,6,0,9,-1,7,6,3,1,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.0,0.0,0.0,코스피 서비스업,FICS  미디어,영화산업 불황으로 실적 악화,"동사는 1958년 설립되었으며 1968년 유가증권시장에 상장함. 2001년 신축준공된 최신 복합극장인 ""대한극장""을 운영함.  대한극장은 2002년도와 2007년도 전국 국가 고객만족도 여론조사에서 극장부문 1위의 극장으로 선정되었으며, 11개관을 보유하고 있음.  동사 사업은 극장의 영화사업이며 우양수산그룹 계열 우양산업개발이 2021년 동사 경영권 지분 44%를 373억원에 인수해 최대주주가 되었음.","2020년 12월 전년동기 대비 별도기준 매출액은 56.6% 감소, 영업손실은 163.2% 증가, 당기순손실은 63.3% 증가. 코로나19 바이러스로 인한 영화업계의 불황과 스마트미디어 보급확대와 더블어 온라인 합법 다운로드, IPTV 프리미엄서비스의 영향으로 매출이 감소함. 동사의 매출부문은 영화상영, 매점판매, 기타판매 등으로 구분되며, 이중 영화상영이 매출의 58.3%를 차지함. "
004490,세방전지,101000,고가,고가,73736,70532,65063,23211,26112,29013,-0.4,,,10.11,8.77,7.12,,0.73,1.34,1.39,0.6,10.0,-3.6,6.3,15.8,42.1,-18.3,-5.0,59.4,-6.1,,,6.13,7.7,10.32,7.76,7.88,,4.41,5.64,8.0,5.97,6.01,,,12528,11390,11809,11111,9598,,,663,784,966,666,628,,,,38.8,14.7,26.4,23,1086,-270,322,1103,1169,298,17,1439,170,1852,498,-163,-997,-728,154,-505,-135,1539,1366,1053,173,313,-367,169026.63333333333,-3.35,-6.05,6.43,19.39,14352,50788,-77539,-284417,-3376,-35187,56303,104507,-11191,-28369,2811,157250,25.2,-0.17,-0.53,1.47,"코스피 전기,전자",FICS  자동차부품,영업이익 감소,"동사는 1952년 자동차용 및 산업용 축전지의 제조 및 판매를 목적으로 설립되었으며, 1987년 유가증권시장에 상장함. 1952년 창립이래 68년 동안 축전지 개발에만 전력 질주하여 국내 축전지산업을 기술과 품질로 이끌어 왔음은 물론, 세계적인 축전지 전문 메이커로 성장함. 연결대상 종속회사에 포함된 회사들이 영위하는 사업으로는 비철금속 제련업, 자동차부품 판매 및 판매주선, 전자부품 제조업, 축전지 제조 및 판매 등이 있음.","2020년 12월 전년동기 대비 연결기준 매출액은 10% 증가, 영업이익은 18.3% 감소, 당기순이익은 15.4% 감소. 전년동기대비 매출액은 소폭상승하였으나, 매출원가와 판관비, 인건비 등 영업비용의 증가로 영업이익은 감소하였음. 이자비용이 크게 증가하며 순이익 또한 감소세를 보임. 매출액은 종속법인 신규편입 등의 영향으로 증가하였으며, 판매가격 및 원자재가격 변동 등의 원인으로 영업이익이 감소한 것으로 분석됨."
003030,세아제강지주,70700,저가,고가,189851,165012,127447,5807,6532,7258,-12.07,,,35.48,-197.27,2.3,,3.37,3.16,3.65,-9.6,-12.8,48.4,18.2,-16.2,28.7,6.3,-21.6,54.2,-32.4,,,1.76,-0.32,29.05,2.04,5.3,,1.42,0.6,13.29,1.27,3.08,,,23064,26439,17817,15070,17975,,,171,-31,3164,255,651,23.8,25.0,38.4,13.0,4.0,3.4,-169,2432,244,436,1154,814,604,-1278,570,130,2688,925,-211,-929,-569,742,-1000,-300,2581,1870,1202,711,668,84,13306.566666666668,-1.12,-0.7,-0.84,-0.14,1570,712,-1958,35666,-280,-3121,-2549,-47193,-1289,2409,4487,13386,5.72,0.05,0.05,0.28,코스피 금융업,FICS  금속 및 광물,실적과 재무 안정성 개선,"지배회사는 강관 제조 및 판매업 등을 목적으로 설립되었으며, 투자사업부문인 당사와 제조 및 판매 사업부문인 세아제강으로 인적분할함. 동사의 수입원은 자회사 등으로부터 받는 배당수익과 SeAH 브랜드 권리를 소유하며 사용자로부터 상표권 사용 수익을 수취하고 있으며, 향후 지주회사로서 기업가치 상승에 사업역량을 집중해 나갈 계획임. 매출은 강관 102.11%, 판재 16.57%, 연결조정금액 -19.37%로 이루어져 있음.","2020년 12월 전년동기 대비 연결기준 매출액은 12.8% 감소, 영업이익은 6.3% 증가, 당기순이익 흑자전환. 경기 불확실성에 대비해 재고를 줄이고 유동성 관리에 집중하면서 고부가가치 제품 위주 판매로 실적과 재무 안정성을 얻음.  당기순이익이 두 배 이상 늘며 수익성 개선. 코로나19에 따른 북미 철강 시황 불황에도 고부가가치인 해상풍력 구조용 대구경 강관과 액화천연가스용 스테인리스 대구경 강관 판매 증가로 선방."
145210,세화아이엠씨,856,,,,,,,,,,,,,,,,,,,-35.4,-22.8,-17.7,-26.9,-19.1,,,,,,,,-90.21,-22.79,-93.07,-39.04,-15.94,,-24.63,-3.33,-21.21,-12.62,-6.07,,,768,994,1208,1653,2043,,,-384,-55,-440,-338,-187,26.9,31.5,447.3,,,,-2,78,-150,-11,-26,-10,-9,-104,140,34,-108,-16,-20,35,147,-24,395,-149,327,350,32,-24,318,-26,11936047.533333333,2.76,1.06,9.88,38.06,-8371,-92164,945019,-1451369,-13,10972,-67041,10648,-1,48350,-989768,-367400,0.0,0.0,0.0,0.0,코스피 기계,FICS  자동차부품,영업손실 축소,"동사는 1999년 설립되었으며, 동사와 연결종속회사는 타이어 금형, 타이어 제조설비 사업부문을 주요사업으로 운영하고 있음. 국내 시장보다는 세계 시장을 주요 타깃으로 하며, 동사의 경우 전체 매출액의 80% 이상을 해외 타이어 제조업체에 판매하고 있음. 글로벌 1위의 업체인 브릿지스톤社와 전략적인 기술협력을 통해 차세대 기술인 레이저신터링 방식을 통해 제작하는 3D-PRINTED SIPE의 품질을 승인 받음.","2020년 12월 전년동기 대비 연결기준 매출액은 22.8% 감소, 영업손실은 6.8% 감소, 당기순손실은 597.8% 증가. 매출액 감소에도 불구하고 원재료 가격의 하락으로 영업손실 감소함. 금호타이어, 노키안 타이어의 발주량 증가 외에 해외로부터의 신규 고객사 발주량 추가로 매출액 증가에 긍정적 영향 기대됨. 21년 수주 매출에도 긍정적 영향 미쳐 25%이상 초과달성 예상될 만큼의 사전 수주량임."
293940,신한알파리츠,8260,고가,고가,4547,3970,3094,162,183,203,,,,,,,,,,,,,,,,,,,,,,,1.97,0.94,2.09,1.07,1.95,,0.48,0.23,0.74,0.41,0.76,,,378,264,231,223,213,,,58,27,58,30,51,302.5,261.8,174.5,1.4,1.2,1.7,542,334,145,281,173,171,-261,-162,26,320,88,86,-1578,-5485,-732,1404,5496,618,264,119,20,145,99,-28,131891.26666666666,0.73,-2.82,-3.84,0.36,33865,175909,218763,61841,-46968,-180670,-224244,-202237,12129,-31225,-41881,108102,1.89,-0.05,-0.18,0.2,코스피 서비스업,FICS  부동산,,관련 데이터가 없습니다.,관련 데이터가 없습니다.
055550,신한지주,41200,저가,저가,86637,87501,89080,52132,58648,65165,2.01,49063,,23.54,25.97,23.86,,4.68,4.27,4.04,-8.8,-5.9,15.7,15.0,5.0,33.8,-2.3,12.2,17.5,23.2,8.8,8.674728030088568,8.2,9.09,9.21,9.13,8.96,0.66,0.6,0.72,0.72,0.72,0.74,145143,142019,147740,157074,135725,117987,112363,40121,38610,34146,34035,31567,29188,27748,,,,,,,,,,,,,,,,39126,-44093,71790,-22936,-30259,-226879,-14570,78806,158788,91644,89630,85792,2014,3838,3994,1538930.0666666667,0.12,-3.63,-4.19,5.51,-56641,1061810,1626830,-621843,67962,-1196404,-1213521,36673,14274,124193,-467017,829170,60.79,0.03,-0.04,0.17,코스피 금융업,FICS  상업은행,"불확실성 최소화, 경상이익 개선","동사는 신한금융 계열사에 대한 지배/경영관리, 종속회사에 대한 자금지원 등을 주요 사업목적으로 하는 금융지주회사임. 주요 사업부문은 은행업, 신용카드업, 금융투자업, 생명보험업, 자산운용업, 여신전문업, 저축은행업 등이 있음. 신한은행 외에도 전반적으로 우수한 자회사 사업 지위를 토대로 균형 있는 사업포트폴리오 기반의 안정적인 이익창출력 유지중.  2020년 오렌지라이프 100% 편입, 21년 1월 신한자산운용 완전자회사화 완료.","2020년 12월 전년대비 연결기준 영업이익 2.3% 감소, 당기순이익은 0.3% 증가. 불확실성 축소를 위하여 4분기 대손비용, 충당금 적립 등으로 4.548억원 발생하였으나, 다변화된 수익 기반으로 순이익 증가세 실현하였음. 4분기 그룹 NIM이 전분기대비 2bp 하락하였으나 자산성장으로 이자이익이 전년비 1.9% 증가하였고, 비이자이익/비은행 부문에서 7.9% 증가하였으며, 안정적 영업이익경비율(45.2%) 시현함."
102280,쌍방울,1390,,,,,,,,,,,,,,,,,,,-7.9,1.8,-6.1,-7.3,-3.6,,,,,,,,-8.46,-19.68,-37.66,60.32,-9.23,,-4.66,-10.1,-18.98,33.85,-7.4,,,972,955,1017,1096,1138,,,-161,-364,-953,1435,-162,,,18.6,0.6,,,-84,142,-125,22,35,-48,106,-107,77,-53,101,-23,80,-420,-51,-37,412,76,144,153,58,-10,95,-1,54517345.06666667,29.91,99.14,102.03,122.4,338821,4290782,2830562,3773315,-143504,129735,53885,36707,-68813,-3695837,-2150520,-1607097,1.31,-0.92,-1.17,-0.71,"코스피 섬유,의복",FICS  섬유 및 의복,안정적 실적 견인,"티이씨앤코로부터 2008년 분할기일로 하여 인적분할 방식으로 설립된 분할신설회사로 섬유류(내의류 및 의류)의 제조 및 유통업을 영위하고 있음. 제조업으로는 국내의 재단 수주가공 사업을 영위하고 있고, 도소매업으로는 내의류를 주력 중심으로 국내외 사업을 영위하고 있음. 패션 브랜드 개념이 전무하던 1987년, 자체 브랜드인 트라이(TRY)를 런칭해 최고의 시장 점유율을 기록하며 국내 내의 시장의 패러다임을 바꾸어 놓았음.","2020년 12월 전년동기 대비 연결기준 매출액은 1.8% 증가, 영업손실은 87.9% 감소, 당기순손실은 55.7% 감소. 동사는 2020년 08월 04일 마스크 연간 납품 공급계약(708억원)을 체결하였음. 동사는 업계에서 최초로 선보이는 백화점식 인테리어와 POS, E-Catalog 등 최신식 유통 및 물류 시스템을 갖춘 전문 매장 원스톱 패밀리 언더웨어 쇼핑몰인 트라이 오렌지 유통망 구축사업에 박차를 가하는 중."
